Domain with IP address,Long URL,Presence of at,Presence of back,Age of Domain,Request URL Percentage,Using pop up or IFrame,Domain name includes symbol,Website traffic,outcome,class
1.1714284912162183,2.3766040893020612,2.041225329917707,2.7828372646032227,1.8851538279231839,2.1773152561047953,2.0577516722450513,2.0159862180630244,1.14042016289013,77.46567803255485,1
2.3859679036606005,1.522655474391909,1.5125999247540125,1.4392495938017786,2.2153626371681883,2.77095352174495,1.5599204708914167,1.4984304462271187,1.4481713312591762,65.02153962476264,1
2.4347431267684074,1.569849632994508,1.2454011276319734,1.645913267080009,1.4019921954094732,2.638986491891437,1.265704762374626,2.2318555031289686,1.2594203679953542,64.66961905643794,1
1.545672445794187,1.1501337292380216,2.1263166345781643,2.4162454366424515,2.9897075463381695,2.7454211015761993,2.3382625222082964,2.4946536466683313,1.6953045774107596,89.81594442969742,1
2.081112463248587,2.5091351063942753,2.8340214131871773,1.5191448435073298,2.8332398788988478,1.0918233620677202,2.0642128598298015,2.051103376338876,2.4092011080868994,81.74505150366858,1
1.3273067702029993,1.7259277560632338,2.441461012210275,1.4620453944988823,1.3052545564626363,1.734384371388244,1.3134231343187142,2.8640295557682887,2.4029831358054494,72.54127119096962,1
2.364417857517296,1.8740081841894018,1.136053774893037,1.8431011328069649,1.7455288930598392,1.1088932851649649,1.3207158725810235,1.2013845753753818,2.5860268890036533,57.85823763549402,1
2.638779031700989,1.6233857812518133,2.8504356875895973,2.653692314365351,2.676379239339403,2.4989225452853163,1.9215978364362032,1.3061851574445549,1.4342844448639909,79.9479074523252,1
1.582580673051153,1.3662463596716172,2.399064793834482,1.2666670101832607,2.877247861712288,2.2428830660565717,1.492894788747475,2.2503467448795718,1.049263929122236,73.62781424484315,1
2.367241734944913,1.6098399175382936,2.198784006484452,1.378662935553398,2.703143714056865,1.020843297756366,1.596912009484257,2.1062248712222744,1.1878136372817016,71.6971264483679,1
2.884853483451412,2.2554786856218354,2.8251908489009163,2.0435851773279166,2.994932688155052,1.560453606041947,1.8523693585507646,1.2604782540019557,2.7287846323072245,79.26027400666523,1
1.8161460452482188,2.214718501250329,1.8109532470987881,2.281443994098555,1.418088867621537,2.4412311176696218,1.4695235871998726,2.052470127742923,1.3547764629629186,69.40892289729274,1
1.9166673689956673,2.2039031949699117,2.388039624283664,2.171505565618416,1.390373818885629,1.5515209082229564,1.052632553532154,2.168124018329877,1.8827889636723243,68.20158968963283,1
2.198107321044289,1.6736557272646269,1.236084077771389,2.927108350153174,1.407697269880467,1.6958559342417772,1.3979443551192454,2.299684393151084,1.3640605419096343,70.68878211222352,1
2.6804565432313914,2.153968573181055,2.7511761474267535,2.0157031464729354,2.2038342687427157,1.1496995145106408,1.1357748890868808,2.1448793636318237,2.5210287557892768,75.3488432514104,1
2.722876100600225,2.832357295261569,1.6739920097737984,2.395410450075184,1.0973730968631084,2.3506086000949544,2.502056069576782,2.020606419263408,2.907941536737029,81.15700187389757,1
1.314681491561024,1.4247077072387118,2.749905091518433,2.6467576062254388,2.920565354601165,2.209089408139463,2.0350409646992684,1.1785730074112635,2.155286176582207,78.50654181430637,1
1.243231788448659,2.774267775538119,1.2527392124546552,1.9625118381930888,2.639033312693595,1.8011839855667924,1.104065679510217,1.108824026638875,1.389113367241934,58.47195033813654,1
1.840130760872816,1.1719630876404674,2.9362150976769184,1.0097565669679658,2.6429502201817723,2.1075384990799977,2.057421348335354,2.932115387562619,2.3991540335442756,86.72241327583743,1
1.4222251210114316,1.9513482218261018,1.981619150350604,2.8190548642533204,2.0009655675661016,1.0225169641039753,1.456184391260546,2.589259477575805,1.075606851534739,75.97143528389252,1
1.3192962333731502,1.6214672238758094,2.2855576991778976,1.2367368848880058,2.7972604805756713,2.3859516962166403,2.0787676407088145,1.5510055976897217,2.6448767314904456,74.22312567494428,1
2.5551841138298372,2.193735460477958,1.023797036726541,1.7691412678031744,1.3022259209563534,1.715059325600064,2.2816634969794376,1.0523068441146646,2.4935283924954987,62.89737278790004,1
1.3383837144358595,2.3050466603655755,2.654005659035027,2.976264971804423,2.6652896268699307,2.5253543127688527,2.265766573071664,1.9797787656005863,2.450438379619948,89.70133657850536,1
1.0282942751813386,2.011429913557889,2.9714946500097117,1.5848728781327426,2.8726493400054913,2.074946797920677,2.630594149991603,1.181365086582151,2.791896940854583,79.65233461137328,1
1.7989234333527464,1.4711137056621086,2.2906391739393515,1.5045214449225317,2.9905284670944505,1.8195708346441957,1.1998171019389121,1.8852893875761856,2.5552220133099732,72.02249382781523,1
2.6892516721054416,2.033771405203225,2.0170814295198936,1.1204883983076295,1.323464561584569,1.7561167586827284,1.0123430151569481,1.6224717129571016,2.3294162369196383,58.5724207960289,1
2.760470918699336,1.6930768678138328,2.136485327120133,1.2262803568721812,1.7128065788911153,2.952640112091812,2.7522062635540343,1.2806674959871998,2.4960341795830763,74.89640084817637,1
1.1976732199645468,1.1272182460463867,2.6561647050745787,2.859871009359061,2.397063693268077,1.6681030185120793,1.892631314784893,2.721279265391481,2.1243224895243125,87.64931194228474,1
1.5664850434298587,2.730707329725923,1.5435088266500998,2.9044016765738903,1.5075271338927998,1.2876901671026146,2.6627091790185924,1.348150675934509,2.1913584725728628,74.49048357042976,1
1.8037457507056784,1.8855981742157526,1.2220447577501,1.672715652404715,1.7620148737426762,1.2860366354771242,1.3936852457947453,2.7583210160616956,1.7909392765315257,69.68324427229498,1
2.245992734932762,2.679747905264763,1.6633548799020013,2.513835284171498,1.898847728080235,2.997067033436408,2.1201843960998694,2.9295889386852725,1.1133095242543443,87.43709668834488,1
1.5584942179996362,1.6452899277477961,1.1596715291866622,1.8336077872170973,1.984624950204422,2.027990011802509,2.8917343024212494,1.711840378741924,2.2576001644871817,75.603746348228,1
1.5837798528519185,1.833237524732961,2.0715409240305895,2.743264063281793,2.498702661790115,2.0974932974199723,2.4996607905831305,2.413215514288817,1.7946202671796039,88.99724763438225,1
1.3715958761295723,2.085186832162123,2.6002288857238063,2.7581601241833584,1.913230323573171,1.422468738270078,2.296767996746614,1.8620967119989544,2.9444295662444464,82.45305735709168,1
1.935507188743264,1.0896604991534684,2.1523766562610787,1.968596867210746,1.5034980817590817,2.5650118510502913,1.6163241309499068,2.882227166115154,1.61757169316499,78.16646087759965,1
2.5180116771349415,2.494909698425465,2.01819920022153,2.827844958268698,2.752419187783495,1.3223003076973547,2.953578050384756,2.9741199202603257,2.51532328227121,101.57600144920055,1
1.5056552497670386,2.2207359935815676,1.214229755337828,1.6733081760875375,2.422046096642471,2.4936955948474013,1.494867660315247,2.0873298819536004,2.5001723809184324,71.29838304975306,1
2.3309722232069614,1.3870754372676382,2.408453762259038,2.579415483050053,1.7185441452314238,1.1386303489254594,1.7846357254466478,1.927689334119811,2.359430933474676,75.79504544957685,1
1.7208476259308194,2.2873988170729858,1.3472867209886614,1.964802450188155,2.771914784814975,2.3399268407526694,2.1313313064358366,2.8390809564507977,1.9107111695640717,85.90548220808228,1
2.8249256253632633,1.7906094658850786,1.0902009041277503,1.576871735536745,2.762066622949197,1.428798726133036,1.6824088944049789,2.627011455293026,2.384953752836285,78.22583533636802,1
1.9396944941213383,2.548216816534035,1.8248458142433692,1.2363549202722517,1.3388489508808938,1.8181692096741944,2.0970830953086885,2.2523800157273044,2.822665555317842,72.93276285151524,1
2.0387724465456056,1.7099186597456297,1.9373436600679927,1.4059572416626192,2.2043656936340073,2.778423189946587,1.5727261433911164,2.4513452744959636,2.0301384920323287,75.84949285114239,1
2.31878768606546,2.8086414209311688,1.225095513647685,1.3009707389133212,2.0517821046117,1.4601642556773622,2.1700009210332243,1.0715826175659202,1.9289905028792809,62.892923508750286,1
1.4691082062239889,1.2007358230172924,1.6441662425799386,2.591781196637281,2.699465088919138,1.510271512921892,2.730076498799196,2.347087599361269,1.9869948887604625,87.13078182157682,1
1.9915284490685852,1.6027073750170462,2.1729498695554157,1.7420916774282538,1.4264913478263788,1.2821242676396616,1.7331774511048081,2.7408860586993553,1.2082103217544957,73.63454219357001,1
1.2530701017033166,1.974247772558108,2.674833186622955,2.9388007322777523,1.7610867433724662,2.4066496709944527,2.0349775595298407,1.6021320468815394,1.5246438927045725,77.24075412627829,1
1.0872408549024342,2.038697619230037,2.190994484695196,1.477248390641186,2.7024527761036397,1.1271293760703895,2.090644613255073,1.4882965846076235,2.7307133073940504,71.71117463597788,1
1.0532628181164625,2.1247265935537696,2.765130254847508,1.5601289207202316,2.307172224042416,1.4746115626455383,1.2548314267494693,1.924778652991091,1.6411428280811777,68.22144704535897,1
1.6354132603529594,1.1683382958587583,2.3548139394489773,2.310694782491605,1.341808020805991,2.9286262572317816,2.1452586362078194,2.009113868849837,2.9877004619834073,79.19768193859004,1
2.268702852429603,2.8388246918727464,1.3985304999642985,2.424788482808058,2.1147203559122287,1.017052122864115,1.5686828859069553,2.1254121633217373,1.8814026422884684,73.14297867764704,1
1.6120093343800617,2.0204543740538328,1.7276719808396923,1.351276830136491,1.3246151893198415,2.2694503657847376,1.2894365270461277,1.3800829836913462,1.6369607151191217,56.08368229485325,1
2.96380038664477,1.6988303078713518,2.767520688785644,2.2149107274376267,1.4169913717630551,1.679212474727436,2.1488378819565113,1.498106910227441,1.9624512229895592,74.81301697543992,1
2.3730946188680324,2.274609807230036,2.062112190972491,2.7201765373676485,1.5949313655918098,2.0667267629768995,1.695915974375328,2.2135483471608293,1.7657006998019413,77.99890516866112,1
1.223558808344976,1.6610143449344141,1.1685856947065263,2.300092357043342,1.776799098929678,2.3115461704616727,2.026113599541115,1.015108028124947,2.4487279982856203,64.0323614072636,1
2.9644325354112935,1.8941247210593546,2.374965008657016,1.8544686537220894,1.6990547394120408,1.910422928801548,2.816455269934961,2.7729594498958683,1.0378722441750827,88.47533434667642,1
2.562490201646275,1.2268263874708067,1.6269870388825605,1.69661487326898,2.2161620957536634,1.6034949869280177,2.8478862236339975,1.7791184951041024,2.279881206839545,78.98554842395085,1
2.294391822802525,2.0781079641435936,2.1720167816370815,2.7651942787236745,1.8812242142022564,2.45103962515635,2.4431176574318734,1.569056139505254,2.4892165557297754,82.13401007770115,1
1.733101242071459,2.329523337292698,1.3359272453486,2.551001224513996,2.3234230097130757,1.1224799978889402,1.9153488570118358,1.1934365584766435,2.5516843117155545,68.92360447555885,1
1.3622071536608489,2.9538713179166542,1.9249703613679991,1.2924624377864236,2.6871821840756525,2.318141239568403,1.2832484886910658,2.7675643098941833,1.4900889876663967,76.0669173330665,1
1.2384358884478095,1.4237058395126085,2.9889011588467502,2.5675139893040466,2.613062971148622,1.9518919175356924,1.4687785072140846,2.0628699154700345,2.255451781575731,80.4898117492244,1
2.8728330335085506,1.0650885351143193,2.403099285579965,2.0716397059108322,2.077731691218225,2.933571461435944,2.075337964134725,1.2861635812982692,2.016625607917284,75.24857881356525,1
1.5081548735784032,2.238257980847009,1.2737223465950172,1.9602866015042517,1.6555130883146785,2.1466883197902344,1.7913750410220157,2.6774724072346254,2.3793268026563172,75.9087378016594,1
2.1977860858109644,1.8016214048233283,2.1293926463378403,1.824076183449108,1.4666353626151858,2.939036395872071,2.051242536974539,1.6678201231875192,1.651930290272384,71.77057666889098,1
2.149773801298653,1.2218761442962527,1.0194621798986239,2.0903455802541293,2.0222417269645536,1.828678308477516,1.0815170714708342,2.7241017998970527,1.2531172187289212,69.4948528278345,1
1.7464757342052617,1.0554888557967554,2.4947830405732416,1.1586452766648652,2.9269174493288443,2.125501068020302,1.2690872705441467,2.265330622972382,2.1800404879297473,74.1071429994735,1
1.6532132265572979,2.7073068033674117,1.7802277722348852,1.2519563323280283,2.862193708643376,1.6493602846110553,1.576379768077302,1.934595690388544,1.1313333635663916,69.28918120474877,1
2.4616058738882947,1.3118500873718855,2.0403062332965787,2.5575704084929773,1.7828742428620465,1.2113416727534192,1.6596264398463703,1.3970031530398206,1.6401469673485507,67.6515272014432,1
2.4242328496729972,2.3561545142204423,1.7126181587247162,1.6436706234815155,2.996375581362344,1.0943694605280576,2.2572353308758064,2.7724981158870894,1.353360705581272,85.16114989489351,1
1.1315324193513818,2.8637194681920035,1.7115697877884437,2.1043021803870174,1.5208667676159235,1.7674657842808712,1.3425442203857254,2.0047960139154406,2.93843487789925,68.29422741074826,1
2.3024257463438356,1.620228021515329,1.1144373606943714,1.9301752556485094,2.8365327941688396,2.9405481499937487,2.177925777296363,2.6230477499205116,2.1742152037864795,85.7767318812832,1
1.5598986611857517,2.200417822730082,2.084287348523201,1.7933170708104014,1.8059204691760615,2.973160962307279,2.917073227686882,1.353807054218809,2.814597952100555,78.74991937740671,1
1.661769391968489,1.1267296818984618,2.015943379858496,1.1821843083408425,1.0943719243003083,2.7941313969204824,2.044049156350373,1.6430316702137475,1.6364280685588528,63.89762036216056,1
2.6598716731344094,2.4948781432323184,1.3981380659325866,2.2514084731101462,2.43389225365293,1.5048955865912008,1.6535102169718687,2.705398623561054,1.1546639838605364,79.72946587577478,1
2.476299347096745,1.6861275039526569,1.1266496723912438,1.065097782104377,2.1160158185753626,1.4833363622099227,2.885897883530795,1.580457218489368,1.0458267632975005,69.42051717677533,1
2.8115692920929107,2.6940945724889627,2.117258150562291,1.0452778474514537,1.6813268854451058,1.3219923981344148,1.535514699510167,2.507961778851656,1.2766753660094814,70.47239855744078,1
1.7491084840099367,2.6349340229461395,2.73751503169201,2.1389104295490817,1.9244625615788664,1.012369877407655,1.3147710509376027,1.7044431589286886,2.849973172052917,70.98291901015396,1
2.0440314313414345,2.5263975264011913,2.637699623713337,1.6932003726437224,2.3669667259363427,2.5445616350374243,2.7062350061450284,2.894626939671815,2.941527451452563,96.13979505602428,1
1.7747249923311927,1.1154546765973201,2.116352003513128,1.8032262734754225,1.9162148516501933,1.3938144254556863,1.0985643913429446,1.8176575719561756,2.279072548829234,64.22072552785927,1
2.2544803887488514,1.9162132942960912,2.817492940755458,1.7162798373463624,2.4797816682777025,2.3440157038048435,2.9605023475584384,1.8290234071569025,2.8705834872797173,89.2498811899847,1
2.0227359077241953,2.42474023083167,1.1114214015034276,2.91649585168582,2.9923914164135477,2.517718031166075,1.7462497789524782,1.0493090728895516,1.787322175680614,72.48419429410978,1
1.6999269345811636,2.57071608058876,2.2262026848068395,2.0310210462304368,2.545896834593004,2.907519680567434,2.7166625960795425,1.283829740290817,2.9878710830192228,82.83852005152265,1
2.0279174672059246,1.2657401899096858,1.1764332050751034,2.9813731463611512,2.6277610750748055,2.0968786844950955,2.9972456019810076,1.8669840393906139,2.5344370340224236,88.11643165920036,1
2.4347901020284928,2.378859421675629,1.0644292985178885,1.7750671182692317,2.5148428051737923,2.2171223888809717,2.23197111071854,1.9494041533349304,2.81751022221861,78.42537792498115,1
1.3698609654908989,1.4762811573696082,2.08350220266401,1.0141085119295927,1.7575552110099915,2.031422626266867,1.4748047988205877,2.1407422314029585,2.650483545283544,66.83726132999752,1
1.2080270162524918,1.1043008391437055,2.399290814095272,2.114849210231955,1.6868267653456313,2.2470240211255654,1.842464251796317,1.4100383189226475,1.9770401303301997,68.0040851935036,1
2.035113800059033,2.1762007792557854,2.6125790411195133,2.773212106445333,1.58928786727586,1.1894734039208177,1.9486844274363668,2.871368706344332,1.73934256457654,85.79867012604251,1
1.6289548340922877,1.9683227049720495,2.4921274262865927,1.9660807984237927,2.834018112788619,2.1855604274246216,2.320124145757095,1.4386168477004904,2.973418337934776,81.02173896044502,1
2.3217031046536825,2.7701980815149243,2.4768627916317394,1.4797283206529321,2.1242934648515597,1.0385490533262625,1.7833773992808257,2.69975201996004,2.368140136057813,80.71933013752682,1
1.466751126981234,2.311808421050123,2.0703741907547544,2.461431796391426,1.684579621032421,1.039814316572901,1.3235094257790654,2.8513910624517367,1.0014255969687733,74.58993932053234,1
2.0705946470092513,2.563249238320748,1.4221090042859699,1.8695608279891966,1.5921079512228453,1.3404438635327882,1.735388419577615,2.0924262147895583,1.5193014505198774,68.13565236337561,1
1.787937298445809,2.2650614560148856,1.545758034349594,1.401953648465308,1.7480512997345994,1.0744732851781769,2.276344476325784,2.770363718512958,2.180995896343293,77.42896057157024,1
2.836578779328099,1.9253689657531836,1.8154321111504852,1.8853098627425366,1.9880576955667628,2.567123288166452,1.2005890992310828,1.4648823910839952,1.448410126462228,65.0468139034198,1
1.0681662895500976,2.4329714113306844,2.878222807026905,1.3086749919077698,2.930215748859805,1.0234403644061656,2.6246952692046763,1.0229383613333254,1.3453415724307594,72.21822020168757,1
2.2096636176186735,1.337039220961932,2.9957470776706643,2.222527102147602,1.11569510899754,2.548874040816699,2.028170700129896,1.1238153429551492,1.9585967144677605,69.78511102081208,1
2.8406889821847634,1.7582974518717276,2.4033108202770013,1.1599303444608993,1.7217336451808818,1.2333271105846506,2.5476317734276313,1.597337872975883,1.347556014670468,71.3800999402724,1
2.9611073915271207,1.3154860576940137,1.6135825332740683,1.1528881124417647,1.3042237209488352,1.3977157853096487,2.0985107877065925,2.520462449296927,1.6284954203760449,71.502260897494,1
2.0606243886646354,2.6122723879705627,2.126882452972842,2.591824398780355,1.956622658998538,1.9575821049180473,1.2518867777190568,2.1613646063445158,2.0986966163105114,75.56321938739588,1
2.513046425195406,2.914695270699147,1.0930748527171892,1.5708442634271582,1.3856154745726417,1.7230392658118399,2.848530844497123,2.0566103917210654,1.5111572838893643,74.86151960282669,1
2.6700441604509386,2.880886381491985,2.7405967736587638,2.9420921395544686,2.4982148625612286,2.8600419939476733,2.6842923477253198,2.823520807098686,1.8923996132112533,102.77580606761597,1
2.473180435203245,2.5700865180710517,1.6702230635050643,2.4326613918504516,2.30431979746668,1.9980206036499972,2.6535952670883596,1.1785165423220028,2.5916826484725832,78.89706311093352,1
2.7555549278556173,2.101411895621118,2.6957578724360705,1.3609402653896019,2.6985439886966596,1.0703539287277093,2.51958887157201,2.3685911728754285,1.2069294926318297,84.72157288268195,1
1.6667361359404609,1.93091956021906,2.426883495836891,2.304507079504365,2.002438345615663,1.4950130313869343,1.0713249548796027,2.0611361978917806,1.1249750408201629,68.86745450552472,1
2.9553117110427056,2.7397597124275324,2.6878068355623057,1.6134391348690664,2.466814526579244,2.453991719017333,1.9873418810075623,1.3515629433970433,2.409101310083375,77.59186638083902,1
1.1663687878757474,2.380117763464343,2.1428428739796246,2.8462135396379677,2.410026660032691,2.8152414299863864,1.675572473699409,2.6907176043847727,1.286502910815417,85.38995474414946,1
1.060487101629001,2.0175763403374423,2.7167843563802774,1.2117872040013606,2.3344026238357354,2.315645597365441,1.3452771376530914,2.847856159013155,2.5561083539191296,78.87306754321429,1
2.603930845598167,2.5010709623774527,1.77875302660965,1.0882529061557262,2.7503317569067818,2.4964766096489894,2.1149855309727608,1.099965860847402,2.991474937965382,71.81234816596239,1
1.0116184864527336,2.2147188626543457,2.3427209649299523,1.342886189292899,1.731095003355731,1.928070576084878,2.960096665597739,1.8506624605685382,1.5679089968745918,76.30744027434048,1
2.1872130389964735,2.672564383320644,1.6868036895583554,2.415183409969531,1.6501008771328594,2.646832289640713,1.9876697878553862,2.922310281008103,2.6063885423827773,86.82921915102196,1
2.821058030101585,2.5167064831890325,1.758491573884322,1.0825083400447315,1.2036198378200025,1.089634683352663,1.1478518000466789,1.0312117614480876,2.14827254433696,51.56296443703863,1
2.132077707310388,2.0713674851745676,1.3339039266371528,1.8230753605079861,1.4193009617116068,2.2174082882003936,2.583276679500953,2.917788771859649,2.8772277146388037,84.99860460586478,1
1.621705021824283,2.701882745756154,1.2260586460662686,1.1497773189578693,2.3171921086786105,2.029687342591115,2.1520483774830597,1.1138346713321035,2.679277933779963,64.84320412644776,1
1.0332445343040872,2.793740255365601,1.8813737186332684,2.944485614727782,2.046337767572383,2.780501717235455,1.8666157364495295,2.25053688402075,1.757304022871959,81.60321043800548,1
1.4768649305178194,2.8646621625306254,2.835820680083197,2.0165535173569493,1.830212391793319,2.659006110106354,2.68230668316291,1.4222490360475304,1.6199252680671103,79.21206183572839,1
1.5657756231000795,1.22589853984083,2.8595351046714317,1.8917097435193142,1.2811097194838204,2.463547195538446,2.0601166417953625,2.8276973054699157,1.036061173940092,80.58911314229161,1
2.6584537689284855,2.698028428453978,1.2040007003635822,1.5241839845659493,1.3178811490621904,2.579821072542754,2.5410474523037916,1.7356456432344132,2.0834529955324115,72.31700297959637,1
1.0227368417183564,1.4314579709630746,1.8695552155437873,1.486843690078329,1.2396029541089724,1.0711263564694733,1.8922905241580195,2.5281935424890243,2.765259115825986,70.15222275776773,1
1.9488100533586228,2.8716998025091867,2.5041203670071477,2.46705683670912,1.4879589345875026,2.422604958146943,2.5892903510894616,1.919825968577045,2.5849084494622065,84.56866357486552,1
1.1739212010978324,1.5898786337299027,1.2148048192100476,2.3707658133992155,2.299361782676132,2.82073021874253,1.4452345971827345,1.7926285802137414,1.6892549751710484,68.86308268035519,1
2.753201485565474,1.8344306252959297,1.361787852904831,1.718725731528351,1.0435878147187347,1.6877343997262617,2.9601650540786593,1.7744555062874372,2.747333613384817,75.12110875472,1
1.6190738422665327,2.300545191219017,2.1138195677049882,1.5248627312367058,1.6936569510394903,1.695926866349758,1.8364543280625938,1.468839163764285,2.950005145555063,67.28962068014197,1
